,submission,comment,ticker,count
4845,421.0,8.0,AMD,1.0
4846,421.0,8.0,ASML,1.0
4847,421.0,13.0,WW,1.0
4848,421.0,13.0,AMD,1.0
4849,421.0,14.0,DD,1.0
4850,421.0,16.0,ON,2.0
4851,421.0,27.0,IMO,1.0
4852,421.0,28.0,IBM,1.0
4853,421.0,29.0,IMO,1.0
4854,421.0,37.0,TSM,1.0
4855,421.0,39.0,AMD,1.0
4856,421.0,39.0,INTC,1.0
4857,421.0,40.0,ASML,1.0
4858,421.0,40.0,RH,1.0
4859,421.0,42.0,INTC,1.0
4860,421.0,43.0,AMD,1.0
4861,421.0,43.0,INTC,1.0
4862,421.0,48.0,ON,1.0
4863,421.0,49.0,INTC,1.0
4864,422.0,20.0,DTE,1.0
4865,422.0,21.0,DTE,1.0
4866,422.0,36.0,GME,1.0
4867,423.0,,,
4868,424.0,11.0,MC,1.0
4869,424.0,11.0,UPS,1.0
4870,424.0,12.0,PM,1.0
4871,424.0,34.0,AXP,1.0
4872,424.0,35.0,FLOW,1.0
4873,424.0,42.0,AFRM,1.0
4874,424.0,48.0,MA,1.0
4875,424.0,49.0,MA,1.0
4876,425.0,1.0,AIG,1.0
4877,425.0,1.0,LIFE,1.0
4878,425.0,5.0,JXN,2.0
4879,426.0,0.0,BIIB,1.0
4880,426.0,0.0,LLY,1.0
4881,426.0,1.0,UP,1.0
4882,427.0,3.0,ATH,1.0
4883,427.0,10.0,MU,1.0
4884,427.0,24.0,VOC,5.0
4885,427.0,24.0,PFE,2.0
4886,427.0,24.0,MRNA,2.0
4887,427.0,25.0,ALK,1.0
4888,427.0,33.0,GME,1.0
4889,427.0,37.0,ATH,1.0
4890,427.0,82.0,IMO,1.0
4891,427.0,91.0,SRNE,1.0
4892,427.0,92.0,MRK,2.0
4893,427.0,92.0,PFE,3.0
4894,427.0,94.0,SA,1.0
4895,427.0,97.0,MSM,1.0
4896,427.0,101.0,INO,1.0
4897,427.0,110.0,AMC,1.0
4898,427.0,126.0,RNA,1.0
4899,427.0,135.0,LFG,1.0
4900,427.0,157.0,TA,1.0
4901,427.0,185.0,SA,1.0
4902,427.0,220.0,GP,1.0
4903,428.0,,,
4904,429.0,3.0,GME,1.0
4905,429.0,19.0,BP,1.0
4906,429.0,19.0,WE,1.0
4907,429.0,20.0,GME,1.0
4908,429.0,29.0,MD,1.0
4909,430.0,0.0,OSCR,1.0
4910,430.0,6.0,OSCR,1.0
4911,431.0,,,
4912,432.0,13.0,SP,1.0
4913,432.0,13.0,KN,1.0
4914,432.0,13.0,KO,1.0
4915,432.0,16.0,PYPL,1.0
4916,432.0,23.0,LMAO,1.0
4917,432.0,30.0,BB,1.0
4918,432.0,52.0,CCL,1.0
4919,432.0,66.0,ZM,1.0
4920,432.0,69.0,PFE,1.0
4921,432.0,70.0,TSLA,1.0
4922,432.0,71.0,SP,1.0
4923,432.0,95.0,ES,1.0
4924,433.0,16.0,IS,1.0
4925,434.0,9.0,FCEL,1.0
4926,434.0,31.0,ES,1.0
4927,434.0,41.0,USA,1.0
4928,434.0,44.0,UP,1.0
4929,434.0,45.0,UP,1.0
4930,434.0,49.0,UP,1.0
4931,434.0,50.0,TSLA,1.0
4932,435.0,,,
4933,436.0,4.0,CAG,1.0
4934,436.0,5.0,DD,1.0
4935,436.0,17.0,DD,1.0
4936,436.0,19.0,DNUT,1.0
4937,436.0,28.0,DD,1.0
4938,436.0,30.0,ON,1.0
4939,436.0,39.0,BB,1.0
4940,436.0,77.0,CAKE,1.0
4941,436.0,90.0,DNUT,1.0
4942,436.0,103.0,DD,1.0
4943,436.0,108.0,DD,1.0
4944,436.0,114.0,AAPL,1.0
4945,436.0,117.0,PI,1.0
4946,436.0,128.0,DD,1.0
4947,436.0,130.0,RC,1.0
4948,436.0,160.0,TWNK,1.0
4949,436.0,162.0,CAKE,1.0
4950,436.0,178.0,CAG,1.0
4951,436.0,195.0,ON,1.0
4952,436.0,213.0,SFM,1.0
4953,436.0,216.0,DD,1.0
4954,436.0,226.0,DNUT,1.0
4955,436.0,233.0,NOW,1.0
4956,436.0,233.0,WE,1.0
4957,436.0,233.0,FOR,1.0
4958,436.0,234.0,GME,1.0
4959,437.0,27.0,TSLA,1.0
4960,438.0,0.0,PSTG,1.0
4961,438.0,0.0,DD,1.0
4962,438.0,4.0,ROOT,1.0
4963,438.0,4.0,DD,1.0
4964,438.0,11.0,IT,1.0
4965,439.0,11.0,TX,1.0
4966,439.0,11.0,FL,1.0
4967,440.0,0.0,LCID,1.0
4968,440.0,5.0,LCID,1.0
4969,440.0,7.0,LCID,1.0
4970,440.0,16.0,LCID,1.0
4971,440.0,24.0,LMAO,1.0
4972,440.0,24.0,GME,1.0
4973,440.0,24.0,REAL,1.0
4974,440.0,27.0,GM,1.0
4975,440.0,39.0,HP,1.0
4976,440.0,39.0,LCID,1.0
4977,440.0,47.0,ICE,1.0
4978,440.0,51.0,TSLA,1.0
4979,440.0,53.0,EA,1.0
4980,440.0,56.0,FSD,1.0
4981,440.0,58.0,WH,3.0
4982,440.0,87.0,FSD,2.0
4983,440.0,90.0,QS,1.0
4984,440.0,91.0,IMO,1.0
4985,440.0,94.0,LCID,1.0
4986,440.0,94.0,AI,1.0
4987,440.0,106.0,TSLA,1.0
4988,440.0,106.0,GOEV,1.0
4989,440.0,109.0,FSD,1.0
4990,440.0,110.0,FSD,2.0
4991,440.0,110.0,AI,3.0
4992,440.0,113.0,DG,1.0
4993,440.0,113.0,QS,1.0
4994,440.0,122.0,DD,1.0
4995,440.0,123.0,FSD,1.0
4996,440.0,124.0,FSD,1.0
4997,440.0,125.0,LINK,1.0
4998,440.0,125.0,AR,2.0
4999,440.0,125.0,PM,1.0
5000,440.0,125.0,BL,1.0
5001,440.0,133.0,DAR,6.0
5002,440.0,134.0,FSD,1.0
5003,440.0,135.0,AI,2.0
5004,440.0,140.0,CS,1.0
5005,440.0,142.0,HUGE,1.0
5006,440.0,142.0,AI,1.0
5007,440.0,145.0,SC,1.0
5008,440.0,146.0,FSD,2.0
5009,441.0,2.0,PLTR,2.0
5010,441.0,6.0,WISH,1.0
5011,441.0,7.0,PLTR,1.0
5012,441.0,9.0,PLTR,1.0
5013,441.0,10.0,SJM,1.0
5014,441.0,21.0,CLOV,1.0
5015,441.0,21.0,CRSR,1.0
5016,441.0,21.0,RKT,1.0
5017,441.0,24.0,CRSR,1.0
5018,441.0,24.0,PLTR,1.0
5019,441.0,24.0,FB,1.0
5020,441.0,24.0,NET,1.0
5021,441.0,24.0,AMD,1.0
5022,441.0,24.0,NVDA,1.0
5023,441.0,26.0,CLOV,1.0
5024,441.0,26.0,DD,1.0
5025,441.0,28.0,WISH,1.0
5026,441.0,32.0,BIG,1.0
5027,441.0,36.0,PLTR,1.0
5028,441.0,37.0,SNDL,1.0
5029,441.0,38.0,PLTR,1.0
5030,441.0,43.0,PLTR,1.0
5031,441.0,43.0,GME,1.0
5032,441.0,47.0,WISH,1.0
5033,441.0,47.0,BB,1.0
5034,441.0,48.0,PLTR,1.0
5035,441.0,49.0,PLTR,2.0
5036,441.0,51.0,WISH,1.0
5037,441.0,56.0,PLTR,1.0
5038,441.0,65.0,WISH,1.0
5039,441.0,68.0,TSLA,1.0
5040,441.0,103.0,WISH,1.0
5041,441.0,108.0,ME,1.0
5042,441.0,112.0,WISH,1.0
5043,441.0,113.0,OCC,1.0
5044,441.0,114.0,TSLA,1.0
5045,442.0,6.0,LMT,1.0
5046,442.0,6.0,NOC,1.0
5047,442.0,8.0,DD,1.0
5048,442.0,8.0,ET,1.0
5049,442.0,10.0,RKLB,1.0
5050,442.0,10.0,ASTR,1.0
5051,442.0,10.0,SPIR,1.0
5052,442.0,10.0,RDW,1.0
5053,442.0,10.0,VLD,1.0
5054,442.0,11.0,ET,3.0
5055,442.0,19.0,LMT,1.0
5056,442.0,24.0,GPS,1.0
5057,442.0,27.0,RKLB,1.0
5058,442.0,27.0,LMT,1.0
5059,442.0,29.0,RDW,1.0
5060,442.0,53.0,CERN,1.0
5061,442.0,58.0,KTOS,1.0
5062,442.0,61.0,RBLX,1.0
5063,442.0,65.0,NKLA,1.0
5064,442.0,66.0,FB,1.0
5065,442.0,76.0,UK,1.0
5066,442.0,78.0,SPCE,1.0
5067,442.0,78.0,LMT,1.0
5068,442.0,84.0,WW,1.0
5069,442.0,84.0,UK,2.0
5070,442.0,87.0,NOC,1.0
5071,442.0,87.0,LMT,1.0
5072,442.0,101.0,CIA,1.0
5073,442.0,101.0,GET,1.0
5074,442.0,102.0,UK,1.0
5075,442.0,113.0,DD,1.0
5076,442.0,122.0,LMT,1.0
5077,442.0,135.0,ET,1.0
5078,442.0,147.0,DTE,1.0
5079,442.0,151.0,DNA,2.0
5080,442.0,154.0,AI,1.0
5081,442.0,156.0,IR,1.0
5082,442.0,163.0,USA,3.0
5083,442.0,187.0,VG,1.0
5084,442.0,192.0,DNA,1.0
5085,442.0,195.0,MIC,1.0
5086,442.0,200.0,ET,1.0
5087,442.0,205.0,VG,1.0
5088,442.0,208.0,DNA,1.0
5089,442.0,209.0,DD,1.0
5090,442.0,221.0,MIC,1.0
5091,442.0,225.0,DD,1.0
5092,442.0,230.0,IR,1.0
5093,442.0,255.0,DNA,1.0
5094,442.0,258.0,VERY,1.0
5095,443.0,9.0,AR,2.0
5096,443.0,12.0,TV,1.0
5097,443.0,20.0,AR,1.0
5098,443.0,28.0,AR,1.0
5099,443.0,37.0,AR,1.0
5100,443.0,40.0,USB,1.0
5101,443.0,46.0,GM,1.0
5102,443.0,47.0,MP,1.0
5103,443.0,48.0,AR,4.0
5104,443.0,50.0,AR,2.0
5105,443.0,51.0,AR,1.0
5106,443.0,55.0,TV,1.0
5107,443.0,56.0,TV,1.0
5108,443.0,59.0,AR,1.0
5109,443.0,62.0,AR,1.0
5110,443.0,71.0,AR,1.0
5111,443.0,78.0,AR,1.0
5112,443.0,89.0,TV,1.0
5113,444.0,15.0,RE,1.0
5114,444.0,35.0,GOLD,1.0
5115,444.0,154.0,ALL,1.0
5116,445.0,10.0,IT,1.0
5117,445.0,10.0,ALL,1.0
5118,445.0,10.0,ON,1.0
5119,445.0,12.0,CRM,1.0
5120,445.0,13.0,CRM,1.0
5121,445.0,14.0,PVH,1.0
5122,445.0,15.0,CRM,1.0
5123,445.0,15.0,DOCU,1.0
5124,445.0,24.0,CRWD,2.0
5125,445.0,26.0,SNOW,1.0
5126,445.0,27.0,DOCU,1.0
5127,445.0,28.0,FA,1.0
5128,445.0,29.0,CRWD,1.0
5129,445.0,30.0,DD,1.0
5130,445.0,34.0,CRM,1.0
5131,445.0,34.0,SPLK,1.0
5132,445.0,34.0,ULTA,1.0
5133,445.0,38.0,CRM,1.0
5134,445.0,40.0,FREE,1.0
5135,445.0,41.0,CD,1.0
5136,445.0,43.0,CRM,1.0
5137,445.0,47.0,CRM,1.0
5138,445.0,50.0,ULTA,1.0
5139,445.0,51.0,CRM,1.0
5140,445.0,51.0,OR,1.0
5141,445.0,55.0,CRM,1.0
5142,445.0,63.0,CRWD,1.0
5143,445.0,68.0,SWBI,1.0
5144,445.0,70.0,CRWD,1.0
5145,445.0,71.0,CRWD,1.0
5146,445.0,73.0,CRM,1.0
5147,445.0,73.0,DOCU,1.0
5148,445.0,73.0,SNOW,1.0
5149,445.0,75.0,CRM,1.0
5150,445.0,80.0,CRM,1.0
5151,445.0,80.0,CRWD,1.0
5152,445.0,80.0,DOCU,2.0
5153,445.0,80.0,MRVL,1.0
5154,445.0,85.0,INT,1.0
5155,445.0,86.0,CRWD,1.0
5156,445.0,88.0,AI,1.0
5157,445.0,90.0,PVH,1.0
5158,445.0,91.0,CRM,1.0
5159,445.0,93.0,SNOW,1.0
5160,445.0,94.0,SNOW,1.0
5161,445.0,99.0,GL,1.0
5162,445.0,101.0,ULTA,1.0
5163,445.0,103.0,SNOW,2.0
5164,445.0,108.0,DOLE,1.0
5165,445.0,110.0,BRP,2.0
5166,445.0,113.0,DOCU,1.0
5167,445.0,115.0,ASAN,1.0
5168,445.0,117.0,SNOW,1.0
5169,445.0,118.0,YOU,1.0
5170,445.0,118.0,OR,1.0
5171,445.0,118.0,PLAY,1.0
5172,445.0,118.0,POST,1.0
5173,445.0,118.0,SAVE,1.0
5174,445.0,126.0,CAN,1.0
5175,445.0,126.0,YOU,1.0
5176,445.0,126.0,PLAY,1.0
5177,445.0,126.0,BY,1.0
5178,445.0,127.0,TELL,1.0
5179,445.0,127.0,ME,1.0
5180,445.0,132.0,SNOW,1.0
5181,445.0,132.0,DOCU,1.0
5182,445.0,134.0,AMBA,1.0
5183,445.0,135.0,SNOW,2.0
5184,445.0,139.0,CRWD,1.0
5185,445.0,139.0,ZS,1.0
5186,445.0,143.0,ASAN,1.0
5187,445.0,146.0,AI,2.0
5188,445.0,146.0,DOCU,1.0
5189,445.0,148.0,ULTA,1.0
5190,445.0,150.0,SNOW,1.0
5191,445.0,152.0,WE,2.0
5192,445.0,155.0,CRM,1.0
5193,445.0,156.0,CRWD,1.0
5194,445.0,157.0,SNOW,1.0
5195,445.0,159.0,ASAN,1.0
5196,445.0,159.0,PTON,1.0
5197,445.0,161.0,GFS,1.0
5198,445.0,162.0,LCID,1.0
5199,445.0,163.0,CRWD,1.0
5200,445.0,163.0,ZS,1.0
5201,445.0,165.0,CRWD,1.0
5202,445.0,166.0,AMD,1.0
5203,445.0,168.0,TSLA,1.0
5204,445.0,181.0,SWBI,1.0
5205,445.0,183.0,JOAN,1.0
5206,445.0,195.0,CRM,1.0
5207,445.0,204.0,DG,1.0
5208,445.0,227.0,CRM,2.0
5209,445.0,230.0,FA,1.0
5210,445.0,231.0,TD,1.0
5211,445.0,236.0,DG,1.0
5212,445.0,243.0,CRM,1.0
5213,445.0,247.0,CRM,1.0
5214,445.0,254.0,DOCU,1.0
5215,445.0,293.0,SNOW,1.0
5216,445.0,293.0,ZS,1.0
5217,445.0,298.0,TSLA,1.0
5218,445.0,314.0,CRM,4.0
5219,445.0,314.0,BOX,1.0
5220,445.0,314.0,JWN,1.0
5221,445.0,314.0,GPS,1.0
5222,445.0,314.0,DD,1.0
5223,445.0,316.0,NP,1.0
5224,445.0,317.0,PM,1.0
5225,445.0,319.0,CRM,1.0
5226,445.0,328.0,CRM,1.0
5227,445.0,347.0,AFRM,1.0
5228,445.0,354.0,DG,1.0
5229,445.0,359.0,WISH,1.0
5230,445.0,363.0,EDIT,1.0
5231,445.0,364.0,MTG,1.0
5232,445.0,367.0,PVH,1.0
5233,445.0,368.0,WISH,1.0
5234,445.0,387.0,BP,1.0
5235,445.0,389.0,CRM,1.0
5236,445.0,389.0,EDIT,1.0
5237,445.0,389.0,SO,1.0
5238,445.0,389.0,NVDA,1.0
5239,445.0,389.0,JWN,1.0
5240,445.0,389.0,GPS,1.0
5241,445.0,389.0,ULTA,1.0
5242,445.0,389.0,DG,1.0
5243,445.0,390.0,CRM,1.0
5244,445.0,393.0,NVDA,1.0
5245,445.0,400.0,ARCO,1.0
5246,445.0,400.0,ARCE,1.0
5247,445.0,401.0,CRM,1.0
5248,445.0,405.0,WISH,1.0
5249,445.0,414.0,UI,1.0
5250,445.0,414.0,API,1.0
5251,445.0,416.0,ANY,1.0
5252,446.0,2.0,ATH,1.0
5253,446.0,7.0,SP,1.0
5254,446.0,8.0,DD,1.0
5255,446.0,23.0,GDP,1.0
5256,446.0,53.0,TV,1.0
5257,446.0,55.0,JP,1.0
5258,446.0,56.0,YEXT,1.0
5259,446.0,64.0,IT,1.0
5260,446.0,88.0,GDP,2.0
5261,446.0,120.0,BB,1.0
5262,446.0,122.0,GF,1.0
5263,446.0,128.0,DTE,1.0
5264,446.0,149.0,HAS,1.0
5265,446.0,180.0,OUT,1.0
5266,446.0,185.0,DE,1.0
5267,447.0,2.0,TSLA,1.0
5268,447.0,14.0,SRNE,1.0
5269,447.0,16.0,DNA,1.0
5270,447.0,16.0,INO,1.0
5271,447.0,31.0,MRNA,1.0
5272,447.0,63.0,BNTX,1.0
5273,447.0,63.0,MRNA,1.0
5274,447.0,64.0,USA,1.0
5275,447.0,69.0,RNA,1.0
5276,448.0,1.0,BB,1.0
5277,448.0,1.0,FDX,1.0
5278,448.0,1.0,JP,1.0
5279,448.0,11.0,UP,1.0
5280,448.0,13.0,SKY,1.0
5281,448.0,20.0,ON,1.0
5282,448.0,59.0,LEAP,1.0
5283,448.0,59.0,AR,1.0
5284,448.0,71.0,LINK,1.0
5285,448.0,71.0,AR,2.0
5286,448.0,71.0,PM,1.0
5287,448.0,71.0,BL,1.0
5288,449.0,1.0,NVDA,1.0
5289,449.0,11.0,RH,1.0
5290,449.0,12.0,RH,1.0
5291,449.0,17.0,EOD,1.0
5292,450.0,34.0,DD,1.0
5293,450.0,47.0,CO,1.0
5294,450.0,47.0,FR,1.0
5295,451.0,7.0,GOOD,1.0
5296,451.0,7.0,WELL,1.0
5297,451.0,7.0,LMAO,1.0
5298,451.0,32.0,LMAO,1.0
5299,451.0,63.0,CIA,1.0
5300,451.0,80.0,MRNA,1.0
5301,451.0,90.0,MIC,1.0
5302,451.0,102.0,AMD,1.0
5303,451.0,135.0,MSM,1.0
5304,451.0,135.0,ATH,1.0
5305,451.0,147.0,RNA,1.0
5306,451.0,147.0,MRNA,1.0
5307,451.0,155.0,III,1.0
5308,451.0,157.0,TIL,1.0
5309,451.0,160.0,GO,2.0
5310,451.0,160.0,DNA,3.0
5311,451.0,160.0,YOU,2.0
5312,451.0,160.0,BIG,1.0
5313,451.0,160.0,ME,1.0
5314,451.0,160.0,MAN,2.0
5315,451.0,160.0,WE,1.0
5316,451.0,160.0,HA,1.0
5317,451.0,168.0,GME,1.0
5318,451.0,197.0,GME,1.0
5319,451.0,203.0,TSLA,1.0
5320,451.0,206.0,MRNA,1.0
5321,451.0,228.0,BNTX,1.0
5322,451.0,234.0,MRNA,1.0
5323,451.0,235.0,III,1.0
5324,451.0,274.0,YOU,1.0
5325,451.0,274.0,BY,1.0
5326,451.0,274.0,KO,1.0
5327,451.0,274.0,DAN,1.0
5328,451.0,278.0,GME,1.0
5329,451.0,336.0,IQ,1.0
5330,451.0,369.0,FB,1.0
5331,451.0,454.0,USA,1.0
5332,451.0,476.0,LOVE,1.0
5333,451.0,484.0,CO,1.0
5334,451.0,487.0,DD,1.0
5335,451.0,487.0,RAM,1.0
5336,452.0,0.0,BNTX,1.0
5337,452.0,2.0,TA,1.0
5338,452.0,9.0,MS,1.0
5339,452.0,16.0,BNTX,1.0
5340,452.0,16.0,PFE,1.0
5341,452.0,22.0,BNTX,1.0
5342,452.0,28.0,NVAX,1.0
5343,452.0,34.0,NVAX,1.0
5344,452.0,35.0,RUN,1.0
5345,452.0,49.0,PFE,1.0
5346,452.0,51.0,ATH,1.0
5347,452.0,53.0,III,1.0
5348,452.0,64.0,BNTX,1.0
5349,452.0,68.0,MRNA,1.0
5350,452.0,74.0,MRNA,1.0
5351,452.0,87.0,BNTX,1.0
5352,452.0,87.0,MRNA,1.0
5353,453.0,0.0,PLTR,1.0
5354,453.0,1.0,RH,1.0
5355,453.0,7.0,MRNA,1.0
5356,453.0,11.0,WB,1.0
5357,453.0,41.0,PLTR,1.0
5358,453.0,76.0,PLTR,1.0
5359,453.0,79.0,PLTR,2.0
5360,453.0,79.0,NVDA,1.0
5361,453.0,93.0,WISH,1.0
5362,453.0,95.0,GME,1.0
5363,453.0,103.0,LINK,1.0
5364,453.0,103.0,AR,2.0
5365,453.0,103.0,PM,1.0
5366,453.0,103.0,BL,1.0
5367,453.0,115.0,PLTR,1.0
5368,453.0,123.0,HOOD,1.0
5369,453.0,126.0,RH,1.0
5370,453.0,126.0,GME,1.0
5371,453.0,132.0,PLTR,1.0
5372,453.0,144.0,EVER,1.0
5373,453.0,144.0,PLTR,1.0
5374,453.0,148.0,RH,1.0
5375,453.0,161.0,PLTR,2.0
5376,453.0,163.0,PLTR,1.0
5377,454.0,3.0,IRL,1.0
5378,454.0,6.0,LFG,1.0
5379,454.0,13.0,MF,1.0
5380,455.0,0.0,TA,1.0
5381,455.0,16.0,TA,1.0
5382,455.0,19.0,RSI,1.0
5383,455.0,20.0,ATH,1.0
5384,455.0,23.0,ATH,1.0
5385,455.0,49.0,ATH,1.0
5386,456.0,0.0,NVDA,1.0
5387,456.0,1.0,NVDA,1.0
5388,456.0,12.0,NIO,1.0
5389,456.0,12.0,USA,1.0
5390,456.0,13.0,IP,1.0
5391,456.0,17.0,WISH,1.0
5392,456.0,28.0,WISH,1.0
5393,456.0,32.0,AMD,1.0
5394,457.0,0.0,LOGI,1.0
5395,457.0,0.0,DD,1.0
5396,457.0,3.0,CRSR,1.0
5397,457.0,6.0,DD,1.0
5398,457.0,9.0,GET,1.0
5399,457.0,9.0,LOVE,1.0
5400,457.0,9.0,GDP,1.0
5401,457.0,9.0,FCF,1.0
5402,457.0,9.0,ME,1.0
5403,457.0,9.0,IS,2.0
5404,457.0,9.0,LOGI,2.0
5405,457.0,9.0,TV,1.0
5406,457.0,9.0,GOOD,1.0
5407,457.0,10.0,DD,1.0
5408,457.0,10.0,LOGI,1.0
5409,457.0,12.0,CRSR,1.0
5410,457.0,12.0,LOGI,1.0
5411,457.0,14.0,CRSR,1.0
5412,457.0,16.0,LOGI,1.0
5413,457.0,22.0,LOGI,1.0
5414,457.0,26.0,DD,1.0
5415,457.0,28.0,LOGI,1.0
5416,457.0,29.0,LOGI,1.0
5417,457.0,29.0,IS,1.0
5418,457.0,29.0,TM,1.0
5419,457.0,29.0,HUGE,1.0
5420,457.0,29.0,ON,2.0
5421,457.0,29.0,YOU,1.0
5422,457.0,29.0,PAY,1.0
5423,457.0,29.0,ME,1.0
5424,457.0,29.0,FOR,1.0
5425,457.0,29.0,CAN,1.0
5426,457.0,29.0,GO,1.0
5427,457.0,34.0,CRSR,1.0
5428,457.0,34.0,LOGI,1.0
5429,457.0,36.0,MX,1.0
5430,457.0,39.0,TTWO,1.0
5431,457.0,47.0,CRSR,1.0
5432,457.0,51.0,CRSR,1.0
5433,457.0,54.0,LOGI,1.0
5434,457.0,57.0,MX,1.0
5435,457.0,57.0,DD,1.0
5436,457.0,60.0,DD,1.0
5437,457.0,65.0,CRSR,2.0
5438,457.0,65.0,LOGI,1.0
5439,457.0,68.0,GOOD,1.0
5440,457.0,69.0,CRSR,1.0
5441,457.0,71.0,CRSR,1.0
5442,457.0,72.0,DD,1.0
5443,457.0,75.0,RAM,1.0
5444,457.0,80.0,CRSR,1.0
5445,457.0,81.0,CRSR,3.0
5446,457.0,83.0,AMD,1.0
5447,457.0,84.0,SP,1.0
5448,458.0,20.0,LMAO,1.0
5449,458.0,26.0,UP,1.0
5450,458.0,68.0,WE,1.0
5451,458.0,68.0,LL,1.0
5452,458.0,68.0,BE,1.0
5453,458.0,93.0,MRNA,1.0
5454,459.0,14.0,AMC,1.0
5455,459.0,19.0,LEAP,1.0
5456,459.0,27.0,NVDA,1.0
5457,459.0,27.0,MRNA,1.0
5458,460.0,24.0,SA,1.0
5459,460.0,34.0,OMC,1.0
5460,460.0,89.0,DTE,1.0
5461,460.0,125.0,LMAO,1.0
5462,460.0,143.0,TOPS,3.0
5463,460.0,184.0,LMAO,1.0
5464,460.0,197.0,SNDL,1.0
5465,460.0,198.0,EAT,1.0
5466,460.0,224.0,RH,1.0
5467,460.0,242.0,GO,1.0
5468,460.0,259.0,ED,1.0
5469,460.0,277.0,JAN,1.0
5470,461.0,1.0,VS,1.0
5471,461.0,5.0,TC,1.0
5472,461.0,19.0,TC,1.0
5473,461.0,19.0,RC,1.0
5474,461.0,22.0,TC,1.0
5475,461.0,41.0,BKH,1.0
5476,461.0,65.0,DNA,2.0
5477,462.0,0.0,MRNA,1.0
5478,462.0,48.0,FOR,1.0
5479,462.0,48.0,ALL,1.0
5480,462.0,49.0,USA,1.0
5481,462.0,51.0,TSLA,1.0
5482,462.0,53.0,BNTX,1.0
5483,462.0,87.0,REAL,1.0
5484,462.0,93.0,JOB,1.0
5485,462.0,126.0,MRNA,1.0
5486,462.0,156.0,MA,1.0
5487,462.0,171.0,MRNA,1.0
5488,462.0,175.0,GET,1.0
5489,462.0,175.0,IT,1.0
5490,462.0,185.0,MF,1.0
5491,462.0,203.0,TSLA,1.0
5492,462.0,203.0,MRNA,1.0
5493,462.0,217.0,AM,1.0
5494,462.0,233.0,TSLA,1.0
5495,462.0,237.0,BKH,1.0
5496,462.0,248.0,BABA,1.0
5497,462.0,250.0,BABA,1.0
5498,462.0,254.0,MRNA,1.0
5499,462.0,258.0,DM,1.0
5500,462.0,281.0,CAN,1.0
5501,462.0,292.0,DD,1.0
5502,462.0,293.0,BNTX,2.0
5503,462.0,295.0,BNTX,1.0
5504,462.0,324.0,DD,2.0
5505,462.0,325.0,DD,1.0
5506,462.0,327.0,NVAX,1.0
5507,462.0,328.0,BNTX,1.0
5508,462.0,354.0,DD,1.0
5509,462.0,355.0,DD,1.0
5510,462.0,356.0,BNTX,1.0
5511,462.0,357.0,BNTX,1.0
5512,462.0,361.0,LEAP,1.0
5513,462.0,371.0,DDD,1.0
5514,462.0,372.0,BNTX,1.0
5515,462.0,374.0,IO,1.0
5516,462.0,374.0,EC,1.0
5517,463.0,0.0,HOOD,1.0
5518,463.0,13.0,HOOD,1.0
5519,463.0,13.0,RH,1.0
5520,463.0,23.0,HOOD,1.0
5521,463.0,24.0,HOOD,1.0
5522,463.0,26.0,PLTR,1.0
5523,463.0,26.0,HOOD,1.0
5524,463.0,26.0,AMC,1.0
5525,463.0,26.0,GME,1.0
5526,463.0,28.0,CC,1.0
5527,463.0,35.0,GME,1.0
5528,463.0,40.0,RH,3.0
5529,463.0,40.0,GME,2.0
5530,463.0,42.0,GME,1.0
5531,463.0,43.0,RH,1.0
5532,464.0,0.0,WISH,1.0
5533,464.0,2.0,WISH,1.0
5534,464.0,3.0,WISH,1.0
5535,464.0,5.0,WISH,2.0
5536,464.0,9.0,WISH,1.0
5537,464.0,18.0,DM,1.0
5538,464.0,19.0,WISH,1.0
5539,464.0,20.0,WISH,1.0
5540,464.0,24.0,WISH,1.0
5541,464.0,26.0,WISH,1.0
5542,464.0,33.0,WISH,1.0
5543,464.0,34.0,WISH,1.0
5544,464.0,36.0,AMD,1.0
5545,464.0,36.0,XLNX,1.0
5546,464.0,36.0,MRNA,1.0
5547,464.0,37.0,WISH,3.0
5548,464.0,43.0,WISH,1.0
5549,464.0,47.0,BK,2.0
5550,464.0,51.0,WISH,1.0
5551,464.0,55.0,PLTR,1.0
5552,464.0,65.0,WISH,1.0
5553,464.0,67.0,WISH,1.0
5554,464.0,70.0,WISH,1.0
5555,464.0,84.0,PROG,1.0
5556,464.0,86.0,WISH,1.0
5557,464.0,88.0,WISH,1.0
5558,464.0,89.0,CC,4.0
5559,464.0,89.0,BE,1.0
5560,464.0,95.0,WISH,1.0
5561,464.0,100.0,GME,1.0
5562,464.0,110.0,WISH,1.0
5563,464.0,117.0,MGY,1.0
5564,464.0,117.0,SONO,1.0
5565,464.0,117.0,EDIT,1.0
5566,464.0,117.0,ROKU,1.0
5567,464.0,117.0,FNKO,1.0
5568,464.0,118.0,WISH,1.0
5569,464.0,123.0,WISH,1.0
5570,464.0,124.0,WISH,1.0
5571,464.0,124.0,IS,1.0
5572,464.0,127.0,AMD,1.0
5573,464.0,127.0,MRNA,1.0
5574,464.0,129.0,PROG,1.0
5575,464.0,131.0,AMC,1.0
5576,464.0,131.0,GME,1.0
5577,464.0,133.0,WISH,2.0
5578,464.0,133.0,ABNB,1.0
5579,464.0,134.0,WISH,1.0
5580,464.0,134.0,IMO,1.0
5581,464.0,135.0,WISH,1.0
5582,464.0,136.0,WISH,1.0
5583,464.0,142.0,WISH,1.0
5584,464.0,163.0,GME,1.0
